Day,Hour of day,Latitude,Longitude,magnitud,Profundidad,Tec,Ne/cm-3,O+,N+,hmF2,foF2,VTEC,sismo
2021-09-04,01:00,16.84492,244.3,0.0,0.0,12.73,596493,988,11,266.6,8.253,26.9,0.0
2021-09-04,01:20,16.84492,244.3,0.0,0.0,11.55,546891,988,11,265.5,7.884,26.7,0.0
2021-09-04,01:30,16.84492,244.3,0.0,0.0,10.37,499141,988,11,265.0,7.5,27.7,0.0
2021-09-04,01:45,16.84492,244.3,0.0,0.0,9.23,453755,989,10,265.1,7.108,27.2,0.0
2021-09-04,02:00,16.84492,244.3,0.0,0.0,8.15,411174,989,10,265.7,6.713,26.8,0.0
2021-09-04,02:20,16.84492,244.3,0.0,0.0,7.16,371786,989,10,266.9,6.323,21.8,0.0
2021-09-04,02:30,16.84492,244.3,0.0,0.0,6.27,335921,990,9,268.6,5.945,20.5,0.0
2021-09-04,02:45,16.84492,244.3,0.0,0.0,5.49,303856,990,9,270.7,5.588,19.4,0.0
2021-09-04,3:00,16.84492,244.3,0.0,0.0,4.82,275787,990,8,273.2,5.257,18.7,0.0
2021-09-04,3:20,16.84492,244.3,0.0,0.0,4.27,251815,991,8,276.1,4.96,17.3,0.0
2021-09-04,3:30,16.84492,244.3,0.0,0.0,3.82,231935,991,8,279.2,4.701,16.2,0.0
2021-09-04,3:45,16.84492,244.3,0.0,0.0,3.46,216018,991,7,282.4,4.484,14.7,0.0
2021-09-04,04:00,16.84492,244.3,0.0,0.0,3.18,203817,992,7,285.8,4.31,13.3,0.0
2021-09-04,04:20,16.84492,244.3,0.0,0.0,2.98,194968,992,7,289.2,4.176,13.2,0.0
2021-09-04,4:30,16.84492,244.3,0.0,0.0,2.84,189005,992,6,292.5,4.079,12.6,0.0
2021-09-04,04:45,16.84492,244.3,0.0,0.0,2.74,185382,992,6,295.7,4.014,12.1,0.0
2021-09-04,5:00,16.84492,244.3,0.0,0.0,2.68,183501,993,6,298.7,3.973,12.1,0.0
2021-09-04,5:20,16.84492,244.3,0.0,0.0,2.73,193375,993,6,301.5,3.95,11.6,0.0
2021-09-04,5:30,16.84492,244.3,0.0,0.0,2.68,191730,993,6,303.9,3.936,11.4,0.0
2021-09-04,5:45,16.84492,244.3,0.0,0.0,2.65,190249,993,6,306.1,3.927,11.0,0.0
2021-09-04,06:00,16.84492,244.3,0.0,0.0,2.61,188593,993,6,307.9,3.917,10.3,0.0
2021-09-04,06:20,16.84492,244.3,0.0,0.0,2.58,186602,993,6,309.3,3.903,10.0,0.0
2021-09-04,06:30,16.84492,244.3,0.0,0.0,2.54,184288,993,6,310.4,3.885,9.9,0.0
2021-09-04,06:45,16.84492,244.3,0.0,0.0,2.5,181796,993,6,311.0,3.864,9.6,0.0
2021-09-04,07:00,16.84492,244.3,0.0,0.0,2.45,179350,993,6,311.3,3.841,9.2,0.0
2021-09-04,07:20,16.84492,244.3,3.5,16.1,2.41,177194,992,6,311.3,3.818,8.8,1.0
2021-09-04,07:30,16.84492,244.3,0.0,0.0,2.38,175527,992,6,310.9,3.798,9.2,0.0
2021-09-04,07:45,16.84492,244.3,0.0,0.0,2.36,174446,992,6,310.2,3.783,8.9,0.0
2021-09-04,08:00,16.84492,244.3,0.0,0.0,2.35,173907,992,6,309.2,3.771,8.8,0.0
2021-09-04,08:20,16.84492,244.3,0.0,0.0,2.34,173703,992,6,308.0,3.762,8.7,0.0
2021-09-04,08:30,16.84492,244.3,3.7,15.9,2.34,173475,992,6,306.6,3.753,9.0,1.0
2021-09-04,08:45,16.84492,244.3,0.0,0.0,2.33,172748,992,6,304.9,3.74,8.9,0.0
2021-09-04,09:00,16.84492,244.3,0.0,0.0,2.32,171012,992,6,303.1,3.716,8.2,0.0
2021-09-04,09:20,16.84492,244.3,0.0,0.0,2.3,167817,992,6,301.1,3.679,8.0,0.0
2021-09-04,09:30,16.84492,244.3,0.0,0.0,2.2,156415,992,6,299.0,3.625,8.4,0.0
2021-09-04,09:45,16.84492,244.3,0.0,0.0,2.13,149393,991,6,296.8,3.551,8.2,0.0
2021-09-04,10:00,16.84492,244.3,0.0,0.0,2.05,140887,991,6,294.5,3.46,7.8,0.0
2021-09-04,10:20,16.84492,244.3,0.0,0.0,1.95,131366,991,7,292.1,3.355,8.5,0.0
2021-09-04,10:30,16.84492,244.3,0.0,0.0,1.84,121506,991,7,289.7,3.244,8.1,0.0
2021-09-04,10:45,16.84492,244.3,0.0,0.0,1.74,112084,990,7,287.2,3.136,7.4,0.0
2021-09-04,11:00,16.84492,244.3,0.0,0.0,1.66,103876,990,8,284.6,3.041,8.7,0.0
2021-09-04,11:20,16.84492,244.3,0.0,0.0,1.6,97567,990,8,282.0,2.973,8.8,0.0
2021-09-04,11:30,16.84492,244.3,0.0,0.0,1.58,93713,989,8,279.4,2.942,8.8,0.0
2021-09-04,11:45,16.84492,244.3,0.0,0.0,1.6,92734,989,9,276.8,2.958,8.8,0.0
2021-09-04,12:00,16.84492,244.3,0.0,0.0,1.69,94939,988,9,274.1,3.028,8.5,0.0
2021-09-04,12:20,16.84492,244.3,0.0,0.0,1.84,100548,988,10,271.5,3.154,8.2,0.0
2021-09-04,12:30,16.84492,244.3,0.0,0.0,2.05,109679,987,10,268.9,3.334,8.2,0.0
2021-09-04,12:45,16.84492,244.3,0.0,0.0,2.36,122315,987,10,266.4,3.564,8.4,0.0
2021-09-04,13:00,16.84492,244.3,0.0,0.0,2.74,138247,986,11,264.0,3.834,8.1,0.0
2021-09-04,13:20,16.84492,244.3,0.0,0.0,3.22,157030,986,11,261.8,4.133,7.5,0.0
2021-09-04,13:30,16.84492,244.3,3.9,49.4,3.77,177976,985,12,259.7,4.447,8.2,1.0
2021-09-04,13:45,16.84492,244.3,0.0,0.0,4.39,200211,985,12,257.8,4.762,8.4,0.0
2021-09-04,14:00,16.84492,244.3,0.0,0.0,5.03,222772,985,12,256.2,5.065,7.5,0.0
2021-09-04,14:20,16.84492,244.3,0.0,0.0,5.67,244754,984,13,254.9,5.348,7.2,0.0
2021-09-04,14:30,16.84492,244.3,0.0,0.0,6.27,265442,984,13,253.9,5.602,7.7,0.0
2021-09-04,14:45,16.84492,244.3,0.0,0.0,6.84,284431,984,13,253.4,5.826,8.6,0.0
2021-09-04,15:00,16.84492,244.3,0.0,0.0,7.35,301670,984,14,253.2,6.019,9.7,0.0
2021-09-04,15:20,16.84492,244.3,0.0,0.0,7.83,317469,983,14,253.5,6.185,11.2,0.0
2021-09-04,15:30,16.84492,244.3,0.0,0.0,8.27,332437,983,14,254.2,6.332,12.3,0.0
2021-09-04,15:45,16.84492,244.3,0.0,0.0,8.7,347397,983,14,255.4,6.468,13.9,0.0
2021-09-04,16:00,16.84492,244.3,0.0,0.0,9.12,363270,983,14,257.1,6.601,14.9,0.0
2021-09-04,16:20,16.84492,244.3,0.0,0.0,9.57,380973,983,14,259.3,6.741,14.7,0.0
2021-09-04,16:30,16.84492,244.3,0.0,0.0,10.05,401313,984,14,261.9,6.893,14.4,0.0
2021-09-04,16:45,16.84492,244.3,0.0,0.0,10.64,424902,984,14,264.9,7.062,14.5,0.0
2021-09-04,17:00,16.84492,244.3,0.0,0.0,11.23,452081,984,14,268.3,7.251,14.6,0.0
2021-09-04,17:20,16.84492,244.3,0.0,0.0,11.89,482863,984,14,272.0,7.458,14.9,0.0
2021-09-04,17:30,16.84492,244.3,0.0,0.0,12.6,516906,984,14,276.0,7.681,15.8,0.0
2021-09-04,17:45,16.84492,244.3,0.0,0.0,13.36,553526,984,14,280.2,7.915,16.5,0.0
2021-09-04,18:00,16.84492,244.3,0.0,0.0,14.14,591754,985,14,284.4,8.155,17.0,0.0
2021-09-04,18:20,16.84492,244.3,0.0,0.0,14.94,630445,985,14,288.6,8.394,16.9,0.0
2021-09-04,18:30,16.84492,244.3,0.0,0.0,15.72,668441,985,14,292.8,8.627,17.4,0.0
2021-09-04,18:45,16.84492,244.3,0.0,0.0,16.48,704718,985,14,296.8,8.851,18.1,0.0
2021-09-04,19:00,16.84492,244.3,0.0,0.0,19.57,1018181,985,14,300.5,9.062,19.1,0.0
2021-09-04,19:20,16.84492,244.3,0.0,0.0,20.28,1061870,985,14,303.9,9.258,20.0,0.0
2021-09-04,19:30,16.84492,244.3,0.0,0.0,20.93,1101715,984,14,306.9,9.44,21.1,0.0
2021-09-04,19:45,16.84492,244.3,0.0,0.0,21.52,1138059,984,14,309.4,9.607,22.2,0.0
2021-09-04,20:00,16.84492,244.3,0.0,0.0,22.06,1171569,984,14,311.4,9.762,23.7,0.0
2021-09-04,20:20,16.84492,244.3,3.5,11.1,22.55,1202975,984,15,312.7,9.905,24.5,1.0
2021-09-04,20:30,16.84492,244.3,0.0,0.0,22.99,1232875,984,15,313.5,10.037,25.6,0.0
2021-09-04,20:45,16.84492,244.3,0.0,0.0,23.38,1261577,984,15,313.6,10.157,26.8,0.0
2021-09-04,21:00,16.84492,244.3,0.0,0.0,23.72,1288970,984,14,313.0,10.264,27.4,0.0
2021-09-04,21:20,16.84492,244.3,0.0,0.0,24.01,1314453,984,14,311.9,10.355,28.2,0.0
2021-09-04,21:30,16.84492,244.3,0.0,0.0,24.24,1336877,985,14,310.1,10.429,28.2,0.0
2021-09-04,21:45,16.84492,244.3,0.0,0.0,24.39,1354570,985,14,307.8,10.48,27.8,0.0
2021-09-04,22:00,16.84492,244.3,0.0,0.0,24.45,1365450,985,14,305.1,10.506,27.0,0.0
2021-09-04,22:20,16.84492,244.3,0.0,0.0,24.41,1367287,985,14,301.9,10.503,26.3,0.0
2021-09-04,22:30,16.84492,244.3,0.0,0.0,21.07,987776,985,14,298.4,10.467,25.2,0.0
2021-09-04,22:45,16.84492,244.3,0.0,0.0,20.71,974265,986,13,294.7,10.396,24.3,0.0
2021-09-04,23:00,16.84492,244.3,0.0,0.0,20.24,952601,986,13,290.9,10.29,22.7,0.0
2021-09-04,23:20,16.84492,244.3,0.0,0.0,19.64,923184,986,13,287.0,10.148,22.2,0.0
2021-09-04,23:30,16.84492,244.3,0.0,0.0,18.91,886885,986,13,283.2,9.97,21.7,0.0
2021-09-04,23:45,16.84492,244.3,0.0,0.0,18.08,844904,986,13,279.5,9.758,21.7,0.0
2021-09-04,00:00,16.84492,244.3,0.0,0.0,17.14,798621,987,13,276.1,9.513,21.0,0.0
2021-09-05,01:00,16.84492,244.3,0.0,0.0,12.72,594752,988,12,265.7,8.243,20.2,0.0
2021-09-05,01:20,16.84492,244.3,0.0,0.0,11.77,544624,988,11,264.8,7.944,21.2,0.0
2021-09-05,01:30,16.84492,244.3,0.0,0.0,10.81,496486,988,11,264.3,7.636,21.4,0.0
2021-09-05,01:45,16.84492,244.3,0.0,0.0,9.88,450834,989,11,264.2,7.322,21.2,0.0
2021-09-05,02:00,16.84492,244.3,0.0,0.0,8.97,408087,989,10,264.5,7.003,22.1,0.0
2021-09-05,02:20,16.84492,244.3,0.0,0.0,8.1,368616,990,10,265.1,6.685,23.6,0.0
2021-09-05,02:30,16.84492,244.3,0.0,0.0,7.3,332734,990,9,266.1,6.37,23.9,0.0
2021-09-05,02:45,16.84492,244.3,0.0,0.0,6.56,300703,990,9,267.4,6.062,24.0,0.0
2021-09-05,3:00,16.84492,244.3,0.0,0.0,5.89,272707,991,9,269.0,5.766,24.1,0.0
2021-09-05,3:20,16.84492,244.3,0.0,0.0,5.3,248838,991,8,270.9,5.484,23.4,0.0
2021-09-05,3:30,16.84492,244.3,0.0,0.0,4.78,229078,991,8,273.0,5.222,22.1,0.0
2021-09-05,3:45,16.84492,244.3,0.0,0.0,4.32,213292,992,7,275.4,4.981,20.6,0.0
2021-09-05,04:00,16.84492,244.3,0.0,0.0,3.94,201222,992,7,277.9,4.765,18.7,0.0
2021-09-05,04:20,16.84492,244.3,0.0,0.0,3.62,192501,992,7,280.5,4.575,17.3,0.0
2021-09-05,4:30,16.84492,244.3,0.0,0.0,3.35,186657,993,7,283.2,4.413,15.0,0.0
2021-09-05,04:45,16.84492,244.3,0.0,0.0,3.14,183142,993,6,286.0,4.278,13.1,0.0
2021-09-05,5:00,16.84492,244.3,0.0,0.0,2.98,181358,993,6,288.8,4.169,11.7,0.0
2021-09-05,5:20,16.84492,244.3,0.0,0.0,2.85,191029,993,6,291.5,4.085,11.0,0.0
2021-09-05,5:30,16.84492,244.3,0.0,0.0,2.76,189477,993,6,294.1,4.022,10.3,0.0
2021-09-05,5:45,16.84492,244.3,0.0,0.0,2.69,188085,993,6,296.7,3.978,9.6,0.0
2021-09-05,06:00,16.84492,244.3,0.0,0.0,2.64,186520,993,6,299.1,3.948,9.5,0.0
2021-09-05,06:20,16.84492,244.3,0.0,0.0,2.7,184630,993,6,301.4,3.929,9.3,0.0
2021-09-05,06:30,16.84492,244.3,0.0,0.0,2.67,182429,993,6,303.4,3.918,8.9,0.0
2021-09-05,06:45,16.84492,244.3,0.0,0.0,2.64,180058,993,6,305.3,3.91,8.4,0.0
2021-09-05,07:00,16.84492,244.3,0.0,0.0,2.61,177737,993,6,306.9,3.904,8.5,0.0
2021-09-05,07:20,16.84492,244.3,0.0,0.0,2.59,175700,993,6,308.3,3.897,8.4,0.0
2021-09-05,07:30,16.84492,244.3,0.0,0.0,2.56,174138,993,6,309.4,3.887,8.3,0.0
2021-09-05,07:45,16.84492,244.3,0.0,0.0,2.53,173139,993,6,310.3,3.875,7.9,0.0
2021-09-05,08:00,16.84492,244.3,0.0,0.0,2.5,172651,993,6,310.9,3.86,7.9,0.0
2021-09-05,08:20,16.84492,244.3,0.0,0.0,2.46,172462,993,6,311.3,3.843,8.4,0.0
2021-09-05,08:30,16.84492,244.3,0.0,0.0,2.43,172210,993,6,311.5,3.825,8.3,0.0
2021-09-05,08:45,16.84492,244.3,0.0,0.0,2.4,171426,992,6,311.4,3.807,8.0,0.0
2021-09-05,09:00,16.84492,244.3,0.0,0.0,2.38,169612,992,6,311.1,3.791,8.2,0.0
2021-09-05,09:20,16.84492,244.3,3.7,26.8,2.36,166333,992,6,310.7,3.777,8.3,1.0
2021-09-05,09:30,16.84492,244.3,0.0,0.0,2.34,155004,992,6,310.0,3.766,7.8,0.0
2021-09-05,09:45,16.84492,244.3,0.0,0.0,2.33,147962,992,6,309.1,3.757,7.1,0.0
2021-09-05,10:00,16.84492,244.3,0.0,0.0,2.33,139466,992,7,308.1,3.75,7.7,0.0
2021-09-05,10:20,16.84492,244.3,0.0,0.0,2.32,129994,992,7,307.0,3.743,7.4,0.0
2021-09-05,10:30,16.84492,244.3,0.0,0.0,2.32,120221,991,7,305.7,3.734,7.2,0.0
2021-09-05,10:45,16.84492,244.3,0.0,0.0,2.32,110919,991,7,304.3,3.721,7.1,0.0
2021-09-05,11:00,16.84492,244.3,0.0,0.0,2.31,102858,991,8,302.8,3.701,7.4,0.0
2021-09-05,11:20,16.84492,244.3,0.0,0.0,2.29,96715,990,8,301.2,3.672,7.3,0.0
2021-09-05,11:30,16.84492,244.3,0.0,0.0,2.2,93038,990,9,299.6,3.632,7.0,0.0
2021-09-05,11:45,16.84492,244.3,0.0,0.0,2.16,92245,989,9,297.9,3.58,8.0,0.0
2021-09-05,12:00,16.84492,244.3,0.0,0.0,2.1,94647,989,9,296.1,3.516,8.2,0.0
2021-09-05,12:20,16.84492,244.3,0.0,0.0,2.03,100464,988,10,294.2,3.442,8.0,0.0
2021-09-05,12:30,16.84492,244.3,0.0,0.0,1.95,109820,988,10,292.4,3.359,8.0,0.0
2021-09-05,12:45,16.84492,244.3,0.0,0.0,1.87,122702,987,11,290.5,3.27,7.7,0.0
2021-09-05,13:00,16.84492,244.3,0.0,0.0,1.78,138901,987,11,288.5,3.182,7.0,0.0
2021-09-05,13:20,16.84492,244.3,0.0,0.0,1.71,157969,986,11,286.5,3.098,7.7,0.0
2021-09-05,13:30,16.84492,244.3,0.0,0.0,1.64,179214,986,12,284.5,3.025,7.4,0.0
2021-09-05,13:45,16.84492,244.3,0.0,0.0,1.59,201756,986,12,282.5,2.969,7.0,0.0
2021-09-05,14:00,16.84492,244.3,0.0,0.0,1.57,224625,985,13,280.4,2.936,6.8,0.0
2021-09-05,14:20,16.84492,244.3,0.0,0.0,1.57,246912,985,13,278.3,2.931,7.3,0.0
2021-09-05,14:30,16.84492,244.3,0.0,0.0,1.61,267904,985,13,276.3,2.958,7.3,0.0
2021-09-05,14:45,16.84492,244.3,0.0,0.0,1.68,287193,985,14,274.2,3.021,6.5,0.0
2021-09-05,15:00,16.84492,244.3,0.0,0.0,1.8,304736,984,14,272.1,3.119,6.6,0.0
2021-09-05,15:20,16.84492,244.3,0.0,0.0,1.96,320848,984,14,270.1,3.253,6.9,0.0
2021-09-05,15:30,16.84492,244.3,0.0,0.0,2.17,336144,984,14,268.1,3.42,7.7,0.0
2021-09-05,15:45,16.84492,244.3,0.0,0.0,2.43,351451,984,14,266.1,3.617,8.7,0.0
2021-09-05,16:00,16.84492,244.3,0.0,0.0,2.75,367695,984,14,264.2,3.839,10.4,0.0
2021-09-05,16:20,16.84492,244.3,3.8,10.0,3.13,385796,984,14,262.4,4.078,12.1,1.0
2021-09-05,16:30,16.84492,244.3,0.0,0.0,3.56,406560,984,14,260.7,4.328,14.1,0.0
2021-09-05,16:45,16.84492,244.3,0.0,0.0,4.03,430596,985,14,259.1,4.583,15.8,0.0
2021-09-05,17:00,16.84492,244.3,0.0,0.0,4.54,458238,985,14,257.6,4.836,16.8,0.0
2021-09-05,17:20,16.84492,244.3,0.0,0.0,5.06,489489,985,14,256.4,5.079,17.4,0.0
2021-09-05,17:30,16.84492,244.3,0.0,0.0,5.57,524001,985,14,255.3,5.309,18.0,0.0
2021-09-05,17:45,16.84492,244.3,0.0,0.0,6.07,561079,985,14,254.4,5.522,18.2,0.0
2021-09-05,18:00,16.84492,244.3,0.0,0.0,6.54,599737,985,13,253.7,5.715,18.8,0.0
2021-09-05,18:20,16.84492,244.3,0.0,0.0,6.99,638830,985,13,253.4,5.888,20.0,0.0
2021-09-05,18:30,16.84492,244.3,0.0,0.0,7.41,677184,986,13,253.2,6.042,20.5,0.0
2021-09-05,18:45,16.84492,244.3,0.0,0.0,7.8,713787,985,14,253.4,6.179,21.0,0.0
2021-09-05,19:00,16.84492,244.3,0.0,0.0,8.16,1028422,985,14,253.8,6.303,21.3,0.0
2021-09-05,19:20,16.84492,244.3,0.0,0.0,8.52,1072364,985,14,254.6,6.417,21.8,0.0
2021-09-05,19:30,16.84492,244.3,0.0,0.0,8.86,1112458,985,14,255.6,6.526,22.5,0.0
2021-09-05,19:45,16.84492,244.3,0.0,0.0,9.21,1149063,985,14,257.0,6.635,23.0,0.0
2021-09-05,20:00,16.84492,244.3,0.0,0.0,9.57,1182852,985,14,258.7,6.748,24.7,0.0
2021-09-05,20:20,16.84492,244.3,3.6,30.4,9.96,1214562,985,14,260.6,6.868,25.2,1.0
2021-09-05,20:30,16.84492,244.3,0.0,0.0,10.37,1244782,985,14,262.9,6.998,25.8,0.0
2021-09-05,20:45,16.84492,244.3,0.0,0.0,10.87,1273797,985,14,265.4,7.14,28.5,0.0
2021-09-05,21:00,16.84492,244.3,0.0,0.0,11.35,1301462,985,14,268.1,7.294,28.4,0.0
2021-09-05,21:20,16.84492,244.3,0.0,0.0,11.88,1327120,985,14,271.0,7.459,27.9,0.0
2021-09-05,21:30,16.84492,244.3,0.0,0.0,12.45,1349554,985,14,274.2,7.635,27.4,0.0
2021-09-05,21:45,16.84492,244.3,0.0,0.0,13.04,1367012,985,14,277.4,7.819,26.8,0.0
2021-09-05,22:00,16.84492,244.3,0.0,0.0,13.66,1377332,985,14,280.8,8.009,27.4,0.0
2021-09-05,22:20,16.84492,244.3,0.0,0.0,14.29,1378224,986,14,284.2,8.201,26.9,0.0
2021-09-05,22:30,16.84492,244.3,0.0,0.0,14.93,997520,986,14,287.6,8.392,27.1,0.0
2021-09-05,22:45,16.84492,244.3,3.4,10.0,15.56,982948,986,13,290.9,8.581,27.7,1.0
2021-09-05,23:00,16.84492,244.3,3.5,14.8,16.18,960044,986,13,294.2,8.764,27.8,1.0
2021-09-05,23:20,16.84492,244.3,0.0,0.0,16.78,929265,986,13,297.4,8.94,28.0,0.0
2021-09-05,23:30,16.84492,244.3,0.0,0.0,19.74,891564,986,13,300.4,9.107,28.4,0.0
2021-09-05,23:45,16.84492,244.3,0.0,0.0,20.31,848197,987,13,303.1,9.265,28.1,0.0
2021-09-05,00:00,16.84492,244.3,0.0,0.0,20.85,800611,987,13,305.6,9.414,28.4,0.0
2021-09-06,01:00,16.84492,244.3,3.5,19.7,12.72,592825,988,12,264.7,8.233,27.9,1.0
2021-09-06,01:20,16.84492,244.3,0.0,0.0,11.75,552171,988,11,263.9,7.93,27.9,0.0
2021-09-06,01:25,16.84492,244.3,0.0,0.0,10.79,512810,988,11,263.5,7.618,28.0,0.0
2021-09-06,01:35,16.84492,244.3,0.0,0.0,9.84,475004,988,11,263.4,7.3,26.9,0.0
2021-09-06,01:45,16.84492,244.3,0.0,0.0,8.93,438970,989,11,263.7,6.978,28.4,0.0
2021-09-06,02:00,16.84492,244.3,0.0,0.0,8.06,404910,989,10,264.4,6.657,29.2,0.0
2021-09-06,02:20,16.84492,244.3,0.0,0.0,7.25,372995,989,10,265.5,6.339,27.7,0.0
2021-09-06,02:25,16.84492,244.3,0.0,0.0,6.51,343386,990,10,266.9,6.03,29.3,0.0
2021-09-06,02:35,16.84492,244.3,0.0,0.0,5.84,316215,990,9,268.6,5.732,28.7,0.0
2021-09-06,02:45,16.84492,244.3,0.0,0.0,5.25,291591,990,9,270.6,5.449,28.4,0.0
2021-09-06,3:00,16.84492,244.3,0.0,0.0,4.73,269591,991,9,272.8,5.186,27.7,0.0
2021-09-06,3:20,16.84492,244.3,0.0,0.0,4.28,250251,991,8,275.2,4.946,24.0,0.0
2021-09-06,3:25,16.84492,244.3,0.0,0.0,3.89,233564,991,8,277.8,4.73,22.9,0.0
2021-09-06,3:35,16.84492,244.3,0.0,0.0,3.57,219473,992,8,280.6,4.541,22.7,0.0
2021-09-06,3:45,16.84492,244.3,0.0,0.0,3.31,207875,992,7,283.4,4.38,21.8,0.0
2021-09-06,04:00,16.84492,244.3,0.0,0.0,3.1,198615,992,7,286.2,4.246,21.7,0.0
2021-09-06,04:20,16.84492,244.3,3.7,10.0,2.94,191496,992,7,289.0,4.138,20.8,1.0
2021-09-06,4:25,16.84492,244.3,0.0,0.0,2.81,186280,992,7,291.8,4.055,19.5,0.0
2021-09-06,04:35,16.84492,244.3,0.0,0.0,2.72,182694,993,7,294.5,3.994,18.4,0.0
2021-09-06,04:45,16.84492,244.3,0.0,0.0,2.66,180442,993,6,297.1,3.951,17.8,0.0
2021-09-06,5:00,16.84492,244.3,0.0,0.0,2.61,179211,993,6,299.5,3.923,16.1,0.0
2021-09-06,5:20,16.84492,244.3,0.0,0.0,2.67,189038,993,6,301.8,3.905,14.6,0.0
2021-09-06,5:25,16.84492,244.3,3.6,3.0,2.63,187770,993,6,303.8,3.895,13.0,1.0
2021-09-06,5:35,16.84492,244.3,0.0,0.0,2.61,186711,993,6,305.7,3.889,10.8,0.0
2021-09-06,5:45,16.84492,244.3,0.0,0.0,2.58,185650,993,6,307.3,3.883,10.4,0.0
2021-09-06,06:00,16.84492,244.3,0.0,0.0,2.56,184452,993,6,308.7,3.877,9.4,0.0
2021-09-06,06:20,16.84492,244.3,0.0,0.0,2.53,183049,993,6,309.8,3.868,8.4,0.0
2021-09-06,06:25,16.84492,244.3,0.0,0.0,2.5,181442,993,6,310.6,3.856,8.2,0.0
2021-09-06,06:35,16.84492,244.3,0.0,0.0,2.47,179686,993,6,311.2,3.842,8.2,0.0
2021-09-06,06:45,16.84492,244.3,0.0,0.0,2.44,177877,993,6,311.6,3.826,7.9,0.0
2021-09-06,07:00,16.84492,244.3,0.0,0.0,2.41,176131,993,6,311.7,3.808,7.5,0.0
2021-09-06,07:20,16.84492,244.3,0.0,0.0,2.38,174564,993,6,311.5,3.791,7.5,0.0
2021-09-06,07:25,16.84492,244.3,0.0,0.0,2.36,173275,993,6,311.2,3.775,8.0,0.0
2021-09-06,07:35,16.84492,244.3,0.0,0.0,2.34,172323,993,6,310.7,3.762,8.2,0.0
2021-09-06,07:45,16.84492,244.3,0.0,0.0,2.32,171715,993,6,309.9,3.751,8.3,0.0
2021-09-06,08:00,16.84492,244.3,0.0,0.0,2.31,171398,993,6,309.0,3.742,8.5,0.0
2021-09-06,08:20,16.84492,244.3,0.0,0.0,2.31,171251,993,6,308.0,3.735,8.2,0.0
2021-09-06,08:25,16.84492,244.3,0.0,0.0,2.31,171095,992,6,306.8,3.728,7.4,0.0
2021-09-06,08:35,16.84492,244.3,0.0,0.0,2.31,170704,992,6,305.5,3.719,7.4,0.0
2021-09-06,08:45,16.84492,244.3,0.0,0.0,2.3,169825,992,6,304.0,3.705,7.1,0.0
2021-09-06,09:00,16.84492,244.3,0.0,0.0,2.29,168212,992,6,302.5,3.685,7.1,0.0
2021-09-06,09:20,16.84492,244.3,0.0,0.0,2.27,165655,992,6,300.9,3.655,6.9,0.0
2021-09-06,09:25,16.84492,244.3,0.0,0.0,2.19,155957,992,6,299.3,3.615,7.0,0.0
2021-09-06,09:35,16.84492,244.3,0.0,0.0,2.14,150958,992,7,297.5,3.563,7.4,0.0
2021-09-06,09:45,16.84492,244.3,0.0,0.0,2.08,144934,992,7,295.8,3.498,7.2,0.0
2021-09-06,10:00,16.84492,244.3,0.0,0.0,2.01,138045,992,7,294.0,3.423,7.1,0.0
2021-09-06,10:20,16.84492,244.3,0.0,0.0,1.93,130550,992,7,292.1,3.34,7.9,0.0
2021-09-06,10:25,16.84492,244.3,0.0,0.0,1.85,122791,991,7,290.2,3.252,8.0,0.0
2021-09-06,10:35,16.84492,244.3,0.0,0.0,1.77,115156,991,7,288.3,3.164,7.6,0.0
2021-09-06,10:45,16.84492,244.3,0.0,0.0,1.69,108043,991,8,286.3,3.081,7.2,0.0
2021-09-06,11:00,16.84492,244.3,0.0,0.0,1.63,101835,990,8,284.4,3.009,6.9,0.0
2021-09-06,11:20,16.84492,244.3,0.0,0.0,1.58,96869,990,8,282.4,2.954,6.5,0.0
2021-09-06,11:25,16.84492,244.3,0.0,0.0,1.56,93428,990,9,280.4,2.923,6.6,0.0
2021-09-06,11:35,16.84492,244.3,0.0,0.0,1.56,91744,989,9,278.3,2.92,5.9,0.0
2021-09-06,11:45,16.84492,244.3,0.0,0.0,1.6,91999,989,9,276.3,2.949,5.8,0.0
2021-09-06,12:00,16.84492,244.3,0.0,0.0,1.67,94340,989,10,274.3,3.013,5.9,0.0
2021-09-06,12:20,16.84492,244.3,0.0,0.0,1.79,98876,988,10,272.2,3.114,5.7,0.0
2021-09-06,12:25,16.84492,244.3,0.0,0.0,1.95,105680,988,10,270.2,3.25,5.3,0.0
2021-09-06,12:35,16.84492,244.3,0.0,0.0,2.17,114773,987,11,268.2,3.42,4.9,0.0
2021-09-06,12:45,16.84492,244.3,0.0,0.0,2.43,126102,987,11,266.3,3.619,5.5,0.0
2021-09-06,13:00,16.84492,244.3,0.0,0.0,2.76,139528,987,11,264.4,3.843,6.4,0.0
2021-09-06,13:20,16.84492,244.3,0.0,0.0,3.13,154806,986,12,262.6,4.084,7.4,0.0
2021-09-06,13:25,16.84492,244.3,0.0,0.0,3.57,171591,986,12,260.9,4.337,8.2,0.0
2021-09-06,13:35,16.84492,244.3,0.0,0.0,4.05,189451,986,12,259.3,4.593,9.0,0.0
2021-09-06,13:45,16.84492,244.3,0.0,0.0,4.56,207898,986,12,257.8,4.848,10.0,0.0
2021-09-06,14:00,16.84492,244.3,0.0,0.0,5.08,226432,985,13,256.5,5.093,11.2,0.0
