Day,Hour of day,Latitude,Longitude,magnitud,Profundidad,Tec,Ne/cm-3,O+,hmF2,foF2,VTEC,sismo
01/05/2023,23:45,37.5402,137.3053,3.5,14,16.27,214958,973,268.6,10.414,31.5,1
01/05/2023,00:00,37.5402,137.3053,3.7,5,16.35,219722,973,270.2,10.479,32.3,1
02/05/2023,01:00,37.5402,137.3053,3.6,3,16.64,246307,974,280.5,10.688,30.6,1
02/05/2023,01:20,37.5402,137.3053,0,0,16.66,254750,974,283.2,10.77,29.9,0
02/05/2023,01:30,37.5402,137.3053,0,0,16.66,263761,974,285.9,10.858,29.7,0
02/05/2023,01:45,37.5402,137.3053,3.5,18,16.64,273155,974,288.6,10.95,39.2,1
02/05/2023,02:00,37.5402,137.3053,4.1,11,16.59,282716,974,291.2,11.042,39.6,1
02/05/2023,02:20,37.5402,137.3053,0,0,16.51,292176,974,293.6,11.131,39.9,0
02/05/2023,02:30,37.5402,137.3053,0,0,16.4,301256,974,295.9,11.216,40.6,0
02/05/2023,02:45,37.5402,137.3053,0,0,16.27,309665,973,297.8,11.293,41.5,0
02/05/2023,03:00,37.5402,137.3053,3.6,4,16.17,317140,973,299.6,11.359,42.4,1
02/05/2023,03:20,37.5402,137.3053,3.6,16,15.97,323449,972,301,11.415,43.9,1
02/05/2023,03:30,37.5402,137.3053,3.4,59,15.75,328419,972,302.1,11.458,44.7,1
02/05/2023,03:45,37.5402,137.3053,3.6,16,15.54,331939,971,302.8,11.488,45.5,1
02/05/2023,04:00,37.5402,137.3053,0,0,15.34,333979,971,303.2,11.507,46.2,0
02/05/2023,04:20,37.5402,137.3053,3.5,17,15.16,334570,970,303.3,11.515,46.3,1
02/05/2023,04:30,37.5402,137.3053,3.3,9,15.01,333811,969,303.1,11.513,46.9,1
02/05/2023,04:45,37.5402,137.3053,3.4,14,14.9,331838,969,302.6,11.502,47.6,1
02/05/2023,05:00,37.5402,137.3053,3.5,12,14.83,328825,968,301.8,11.485,48,1
02/05/2023,05:20,37.5402,137.3053,3.5,10,14.78,324955,967,300.8,11.461,47.8,1
02/05/2023,05:30,37.5402,137.3053,3.4,12,14.66,320416,967,299.6,11.432,47.6,1
02/05/2023,05:45,37.5402,137.3053,3.6,18,14.64,315383,966,298.4,11.398,47.3,1
02/05/2023,06:00,37.5402,137.3053,3.4,18,14.61,310011,966,297,11.358,47.1,1
02/05/2023,06:20,37.5402,137.3053,3.4,7,14.57,304441,965,295.6,11.312,48.1,1
02/05/2023,06:30,37.5402,137.3053,6.9,12,14.5,298781,965,294.2,11.259,47.1,1
02/05/2023,06:45,37.5402,137.3053,3.5,16,14.38,293132,964,293,11.197,46,1
02/05/2023,07:00,37.5402,137.3053,3.6,16,14.2,287569,964,291.8,11.125,45.2,1
02/05/2023,07:20,37.5402,137.3053,3.8,19,13.95,282165,964,290.8,11.042,46.1,1
02/05/2023,07:30,37.5402,137.3053,3.8,9,13.61,276978,964,290.1,10.947,46.8,1
02/05/2023,07:45,37.5402,137.3053,3.6,16,13.2,272071,964,289.6,10.84,43.9,1
02/05/2023,08:00,37.5402,137.3053,3.9,16,12.7,267513,964,289.4,10.721,44.2,1
02/05/2023,08:20,37.5402,137.3053,3.6,13,12.13,263362,964,289.6,10.592,43.5,1
02/05/2023,08:30,37.5402,137.3053,3.9,12,11.48,259699,964,290,10.454,43,1
02/05/2023,08:45,37.5402,137.3053,3.6,16,10.78,256605,964,290.8,10.31,42.3,1
02/05/2023,09:00,37.5402,137.3053,0,0,10.04,254166,964,292,10.163,42.3,0
02/05/2023,09:20,37.5402,137.3053,0,0,9.27,252479,964,293.5,10.016,43.9,0
02/05/2023,09:30,37.5402,137.3053,0,0,8.5,251635,964,295.4,9.873,44.2,0
02/05/2023,09:45,37.5402,137.3053,0,0,7.75,251732,963,297.6,9.738,44.5,0
02/05/2023,10:00,37.5402,137.3053,0,0,7.05,252850,963,300.1,9.613,44.3,0
02/05/2023,10:20,37.5402,137.3053,0,0,6.37,255060,963,302.9,9.5,43.6,0
02/05/2023,10:30,37.5402,137.3053,0,0,5.77,258405,962,305.9,9.401,44.9,0
02/05/2023,10:45,37.5402,137.3053,0,0,5.15,262894,961,309.1,9.317,45.3,0
02/05/2023,11:00,37.5402,137.3053,0,0,4.79,268493,960,312.6,9.247,45,0
02/05/2023,11:20,37.5402,137.3053,0,0,4.39,275117,959,316.1,9.19,44.8,0
02/05/2023,11:30,37.5402,137.3053,0,0,4.03,282624,957,319.7,9.143,45.5,0
02/05/2023,11:45,37.5402,137.3053,0,0,3.71,290819,956,323.4,9.104,46.1,0
02/05/2023,12:00,37.5402,137.3053,0,0,3.43,299459,954,327.1,9.07,45.3,0
02/05/2023,12:20,37.5402,137.3053,0,0,3.17,308265,953,330.7,9.038,44.7,0
02/05/2023,12:30,37.5402,137.3053,0,0,2.93,316938,952,334.3,9.005,43.3,0
02/05/2023,12:45,37.5402,137.3053,0,0,2.7,325183,950,337.7,8.97,42,0
02/05/2023,13:00,37.5402,137.3053,0,0,2.5,332721,949,341,8.929,40.4,0
02/05/2023,13:20,37.5402,137.3053,0,0,2.3,339310,948,344,8.882,38.6,0
02/05/2023,13:30,37.5402,137.3053,3.5,14,2.12,344758,947,346.9,8.829,36.7,1
02/05/2023,13:45,37.5402,137.3053,3.7,5,1.96,348918,947,349.4,8.771,34.3,1
02/05/2023,14:00,37.5402,137.3053,3.6,3,1.81,351690,946,351.6,8.706,32.6,1
02/05/2023,14:20,37.5402,137.3053,0,0,1.67,353015,946,353.5,8.637,31.1,0
02/05/2023,14:30,37.5402,137.3053,0,0,1.54,352853,946,355.1,8.564,32.1,0
02/05/2023,14:45,37.5402,137.3053,3.5,18,1.43,351187,945,356.2,8.486,26.7,1
02/05/2023,15:00,37.5402,137.3053,4.1,11,1.34,347645,945,357,8.405,27.5,1
02/05/2023,15:20,37.5402,137.3053,0,0,1.26,342454,945,357.3,8.319,26.7,0
02/05/2023,15:30,37.5402,137.3053,0,0,1.2,335691,945,357.2,8.228,26.3,0
02/05/2023,15:45,37.5402,137.3053,0,0,1.17,327363,944,356.7,8.131,26.6,0
02/05/2023,16:00,37.5402,137.3053,3.6,4,1.15,317509,944,355.8,8.026,26.5,1
02/05/2023,16:20,37.5402,137.3053,3.6,16,1.16,306231,944,354.4,7.914,25.5,1
02/05/2023,16:30,37.5402,137.3053,3.4,59,1.19,293709,944,352.6,7.794,25.9,1
02/05/2023,16:45,37.5402,137.3053,3.6,16,1.25,280206,944,350.4,7.668,25.4,1
02/05/2023,17:00,37.5402,137.3053,0,0,1.33,266061,945,347.8,7.537,25.7,0
02/05/2023,17:20,37.5402,137.3053,3.5,17,1.45,251678,945,344.8,7.405,25.1,1
02/05/2023,17:30,37.5402,137.3053,3.3,9,1.59,237494,946,341.4,7.277,25.9,1
02/05/2023,17:45,37.5402,137.3053,3.4,14,1.77,223947,947,337.7,7.159,24.9,1
02/05/2023,18:00,37.5402,137.3053,3.5,12,1.98,211439,948,333.8,7.057,25.1,1
02/05/2023,18:20,37.5402,137.3053,3.5,10,2.22,200308,949,329.5,6.978,25.5,1
02/05/2023,18:30,37.5402,137.3053,3.4,12,2.5,190802,951,325.1,6.929,26.2,1
02/05/2023,18:45,37.5402,137.3053,3.6,18,2.82,183081,952,320.5,6.915,25.4,1
02/05/2023,19:00,37.5402,137.3053,3.4,18,3.21,177197,954,315.8,6.942,24.6,1
02/05/2023,19:20,37.5402,137.3053,3.4,7,3.65,173116,956,311,7.012,23.5,1
02/05/2023,19:30,37.5402,137.3053,6.9,12,4.17,170723,958,306.2,7.126,23.7,1
02/05/2023,19:45,37.5402,137.3053,3.5,16,4.77,169838,960,301.5,7.283,23.7,1
02/05/2023,20:00,37.5402,137.3053,3.6,16,5.44,170239,961,296.8,7.477,21,1
02/05/2023,20:20,37.5402,137.3053,3.8,19,6.16,171674,963,292.4,7.705,21,1
02/05/2023,20:30,37.5402,137.3053,3.8,9,6.96,173885,964,288.1,7.957,20,1
02/05/2023,20:45,37.5402,137.3053,3.6,16,7.81,176627,966,284.2,8.225,20.4,1
02/05/2023,21:00,37.5402,137.3053,3.9,16,8.71,179686,967,280.5,8.5,20.4,1
02/05/2023,21:20,37.5402,137.3053,3.6,13,9.62,182881,968,277.2,8.773,21.4,1
02/05/2023,21:30,37.5402,137.3053,3.9,12,10.54,186085,969,274.4,9.035,22.5,1
02/05/2023,21:45,37.5402,137.3053,3.6,16,11.43,189216,969,271.9,9.279,24.3,1
02/05/2023,22:00,37.5402,137.3053,0,0,12.28,192241,970,270,9.499,26.7,0
02/05/2023,22:20,37.5402,137.3053,0,0,13.08,195169,970,268.5,9.693,28.4,0
02/05/2023,22:30,37.5402,137.3053,0,0,13.8,198050,971,267.5,9.859,30.4,0
02/05/2023,22:45,37.5402,137.3053,0,0,14.43,200962,971,267,9.998,33.2,0
02/05/2023,23:00,37.5402,137.3053,0,0,14.96,204005,972,267,10.113,34.4,0
02/05/2023,23:20,37.5402,137.3053,0,0,15.4,207299,972,267.4,10.207,34.8,0
02/05/2023,23:30,37.5402,137.3053,0,0,15.75,210964,972,268.3,10.285,34.6,0
02/05/2023,23:45,37.5402,137.3053,0,0,16.02,215123,973,269.6,10.353,35,0
02/05/2023,00:00,37.5402,137.3053,0,0,16.1,219886,973,271.2,10.415,34,0
03/05/2023,01:00,37.5402,137.3053,0,0,16.38,246358,974,281.5,10.621,33.4,0
03/05/2023,01:20,37.5402,137.3053,0,0,16.4,254739,974,284.2,10.704,33.7,0
03/05/2023,01:30,37.5402,137.3053,0,0,16.41,263662,974,286.8,10.792,34.3,0
03/05/2023,01:45,37.5402,137.3053,0,0,16.39,272945,974,289.4,10.884,34.3,0
03/05/2023,02:00,37.5402,137.3053,0,0,16.35,282367,974,292,10.977,34.1,0
03/05/2023,02:20,37.5402,137.3053,0,0,16.28,291666,974,294.3,11.067,34.6,0
03/05/2023,02:30,37.5402,137.3053,0,0,16.19,300568,974,296.5,11.152,34.4,0
03/05/2023,02:45,37.5402,137.3053,0,0,16.07,308787,973,298.4,11.23,35,0
03/05/2023,03:00,37.5402,137.3053,0,0,15.98,316072,973,300,11.297,36,0
03/05/2023,03:20,37.5402,137.3053,0,0,15.78,322198,972,301.4,11.353,35.8,0
03/05/2023,03:30,37.5402,137.3053,0,0,15.58,327005,972,302.4,11.397,36,0
03/05/2023,03:45,37.5402,137.3053,0,0,15.37,330395,971,303.1,11.428,36.6,0
03/05/2023,04:00,37.5402,137.3053,0,0,15.18,332340,971,303.5,11.448,38.1,0
03/05/2023,04:20,37.5402,137.3053,0,0,15.01,332875,970,303.5,11.457,38.7,0
03/05/2023,04:30,37.5402,137.3053,0,0,14.87,332098,969,303.3,11.456,39.5,0
03/05/2023,04:45,37.5402,137.3053,0,0,14.76,330146,969,302.8,11.447,41,0
03/05/2023,05:00,37.5402,137.3053,0,0,14.69,327186,968,302,11.43,41.3,0
03/05/2023,05:20,37.5402,137.3053,0,0,14.65,323399,967,301,11.407,42,0
03/05/2023,05:30,37.5402,137.3053,0,0,14.53,318961,967,299.9,11.379,42.7,0
03/05/2023,05:45,37.5402,137.3053,0,0,14.51,314043,966,298.6,11.345,43.3,0
03/05/2023,06:00,37.5402,137.3053,0,0,14.48,308797,966,297.2,11.306,43.5,0
03/05/2023,06:20,37.5402,137.3053,0,0,14.44,303356,965,295.9,11.26,43.6,0
03/05/2023,06:30,37.5402,137.3053,0,0,14.36,297833,965,294.6,11.208,43.8,0
03/05/2023,06:45,37.5402,137.3053,0,0,14.24,292319,965,293.3,11.146,44.1,0
03/05/2023,07:00,37.5402,137.3053,0,0,14.06,286894,964,292.2,11.075,44.8,0
03/05/2023,07:20,37.5402,137.3053,0,0,13.81,281627,964,291.3,10.994,45.5,0
03/05/2023,07:30,37.5402,137.3053,0,0,13.48,276576,964,290.6,10.901,43.4,0
03/05/2023,07:45,37.5402,137.3053,0,0,13.07,271804,964,290.1,10.796,43,0
03/05/2023,08:00,37.5402,137.3053,0,0,12.58,267374,964,290,10.681,43.9,0
03/05/2023,08:20,37.5402,137.3053,0,0,12.02,263349,964,290.1,10.555,44.9,0
03/05/2023,08:30,37.5402,137.3053,0,0,11.38,259803,964,290.6,10.421,42.4,0
03/05/2023,08:45,37.5402,137.3053,0,0,10.7,256816,964,291.4,10.281,41.7,0
03/05/2023,09:00,37.5402,137.3053,0,0,9.97,254475,964,292.5,10.138,41.2,0
03/05/2023,09:20,37.5402,137.3053,0,0,9.21,252872,964,294,9.996,40.5,0
03/05/2023,09:30,37.5402,137.3053,0,0,8.45,252096,964,295.9,9.857,40.2,0
03/05/2023,09:45,37.5402,137.3053,0,0,7.71,252246,964,298,9.726,38.9,0
03/05/2023,10:00,37.5402,137.3053,0,0,7.01,253402,963,300.5,9.604,39.2,0
03/05/2023,10:20,37.5402,137.3053,0,0,6.34,255638,963,303.2,9.494,39,0
03/05/2023,10:30,37.5402,137.3053,0,0,5.75,258999,962,306.2,9.399,39.5,0
03/05/2023,10:45,37.5402,137.3053,0,0,5.16,263495,961,309.4,9.317,39.8,0
03/05/2023,11:00,37.5402,137.3053,0,0,4.77,269100,960,312.8,9.249,39.5,0
03/05/2023,11:20,37.5402,137.3053,0,0,4.37,275735,959,316.3,9.194,39.6,0
03/05/2023,11:30,37.5402,137.3053,0,0,4.02,283265,957,319.9,9.149,39.5,0
03/05/2023,11:45,37.5402,137.3053,0,0,3.7,291504,956,323.5,9.111,39.7,0
03/05/2023,12:00,37.5402,137.3053,0,0,3.42,300210,955,327.2,9.079,39.9,0
03/05/2023,12:20,37.5402,137.3053,0,0,3.16,309110,953,330.8,9.049,40.8,0
03/05/2023,12:30,37.5402,137.3053,0,0,2.92,317908,952,334.4,9.018,41.3,0
03/05/2023,12:45,37.5402,137.3053,0,0,2.7,326303,950,337.8,8.985,40.8,0
03/05/2023,13:00,37.5402,137.3053,0,0,2.5,334016,949,341.1,8.946,40.1,0
03/05/2023,13:20,37.5402,137.3053,0,0,2.31,340797,948,344.1,8.901,39.1,0
03/05/2023,13:30,37.5402,137.3053,0,0,2.13,346439,947,347,8.851,38,0
03/05/2023,13:45,37.5402,137.3053,0,0,1.96,350788,947,349.5,8.794,36.5,0
03/05/2023,14:00,37.5402,137.3053,0,0,1.81,353735,946,351.8,8.731,35.1,0
03/05/2023,14:20,37.5402,137.3053,0,0,1.67,355209,946,353.7,8.663,34,0
03/05/2023,14:30,37.5402,137.3053,0,0,1.54,355166,946,355.2,8.59,32.3,0
03/05/2023,14:45,37.5402,137.3053,0,0,1.43,353580,945,356.4,8.514,30.2,0
03/05/2023,15:00,37.5402,137.3053,0,0,1.34,350069,945,357.1,8.433,28.4,0
03/05/2023,15:20,37.5402,137.3053,0,0,1.26,344868,945,357.5,8.348,29.6,0
03/05/2023,15:30,37.5402,137.3053,0,0,1.21,338066,945,357.4,8.257,26,0
03/05/2023,15:45,37.5402,137.3053,0,0,1.17,329667,944,356.9,8.16,25.1,0
03/05/2023,16:00,37.5402,137.3053,0,0,1.15,319719,944,355.9,8.056,25.6,0
03/05/2023,16:20,37.5402,137.3053,0,0,1.16,308330,944,354.5,7.944,24.6,0
03/05/2023,16:30,37.5402,137.3053,0,0,1.2,295684,944,352.6,7.825,24.6,0
03/05/2023,16:45,37.5402,137.3053,0,0,1.26,282049,945,350.4,7.699,24.8,0
03/05/2023,17:00,37.5402,137.3053,0,0,1.35,267772,945,347.7,7.569,23.9,0
03/05/2023,17:20,37.5402,137.3053,0,0,1.46,253258,946,344.7,7.438,23.4,0
03/05/2023,17:30,37.5402,137.3053,0,0,1.61,238948,946,341.3,7.311,23.8,0
03/05/2023,17:45,37.5402,137.3053,0,0,1.79,225281,947,337.5,7.193,23.8,0
03/05/2023,18:00,37.5402,137.3053,0,0,2.01,212661,948,333.5,7.091,23.3,0
03/05/2023,18:20,37.5402,137.3053,0,0,2.26,201422,950,329.2,7.012,23.7,0
03/05/2023,18:30,37.5402,137.3053,0,0,2.54,191818,951,324.8,6.963,22.7,0
03/05/2023,18:45,37.5402,137.3053,0,0,2.87,183999,953,320.1,6.949,22.8,0
03/05/2023,19:00,37.5402,137.3053,0,0,3.26,178022,954,315.4,6.975,23,0
03/05/2023,19:20,37.5402,137.3053,0,0,3.71,173849,956,310.6,7.043,23.6,0
03/05/2023,19:30,37.5402,137.3053,0,0,4.23,171367,958,305.9,7.155,23.4,0
03/05/2023,19:45,37.5402,137.3053,0,0,4.84,170397,960,301.2,7.309,22.7,0
03/05/2023,20:00,37.5402,137.3053,0,0,5.5,170716,962,296.6,7.501,22.2,0
03/05/2023,20:20,37.5402,137.3053,0,0,6.22,172075,963,292.2,7.724,21.9,0
03/05/2023,20:30,37.5402,137.3053,0,0,7.01,174218,965,288,7.972,22.1,0
03/05/2023,20:45,37.5402,137.3053,0,0,7.85,176902,966,284.1,8.235,20.5,0
03/05/2023,21:00,37.5402,137.3053,0,0,8.73,179913,967,280.5,8.505,20,0
03/05/2023,21:20,37.5402,137.3053,0,0,9.63,183072,968,277.3,8.771,19.5,0
03/05/2023,21:30,37.5402,137.3053,0,0,10.52,186250,969,274.6,9.027,19.5,0
03/05/2023,21:45,37.5402,137.3053,0,0,11.39,189366,969,272.2,9.264,19.2,0
03/05/2023,22:00,37.5402,137.3053,0,0,12.22,192381,970,270.4,9.477,19.8,0
03/05/2023,22:20,37.5402,137.3053,0,0,12.99,195306,970,269,9.664,21,0
03/05/2023,22:30,37.5402,137.3053,0,0,13.68,198190,971,268.1,9.824,22.5,0
03/05/2023,22:45,37.5402,137.3053,0,0,14.28,201104,971,267.7,9.956,23.9,0
03/05/2023,23:00,37.5402,137.3053,0,0,14.78,204152,972,267.8,10.065,25.6,0
03/05/2023,23:20,37.5402,137.3053,0,0,15.2,207449,972,268.3,10.154,25.7,0
03/05/2023,23:30,37.5402,137.3053,0,0,15.53,211118,972,269.2,10.228,28.6,0
03/05/2023,23:45,37.5402,137.3053,0,0,15.78,215278,973,270.6,10.292,30.2,0
03/05/2023,00:00,37.5402,137.3053,0,0,15.97,220037,973,272.3,10.352,31,0
04/05/2023,01:00,37.5402,137.3053,0,0,16.11,246395,974,282.5,10.554,31,0
04/05/2023,01:20,37.5402,137.3053,0,0,16.14,254711,974,285.1,10.637,32.3,0
04/05/2023,01:30,37.5402,137.3053,0,0,16.15,263548,974,287.7,10.726,33.5,0
04/05/2023,01:45,37.5402,137.3053,0,0,16.14,272722,974,290.3,10.818,33.8,0
04/05/2023,02:00,37.5402,137.3053,0,0,16.11,282004,974,292.7,10.912,34.3,0
04/05/2023,02:20,37.5402,137.3053,0,0,16.06,291144,974,295,11.003,34.3,0
04/05/2023,02:30,37.5402,137.3053,0,0,15.97,299864,974,297.1,11.088,34.7,0
04/05/2023,02:45,37.5402,137.3053,0,0,15.86,307897,973,299,11.166,34.7,0
04/05/2023,03:00,37.5402,137.3053,0,0,15.78,314992,973,300.5,11.235,35.3,0
04/05/2023,03:20,37.5402,137.3053,0,0,15.59,320939,972,301.8,11.291,27.5,0
04/05/2023,03:30,37.5402,137.3053,0,0,15.4,325586,972,302.8,11.336,26.8,0
04/05/2023,03:45,37.5402,137.3053,0,0,15.21,328846,971,303.4,11.368,27.7,0
04/05/2023,04:00,37.5402,137.3053,0,0,15.03,330695,971,303.7,11.389,27.8,0
04/05/2023,04:20,37.5402,137.3053,0,0,14.87,331177,970,303.7,11.399,28.3,0
04/05/2023,04:30,37.5402,137.3053,0,0,14.73,330383,969,303.5,11.399,27.9,0
04/05/2023,04:45,37.5402,137.3053,0,0,14.63,328453,969,302.9,11.391,28.8,0
04/05/2023,05:00,37.5402,137.3053,0,0,14.56,325546,968,302.2,11.376,28.6,0
04/05/2023,05:20,37.5402,137.3053,0,0,14.52,321838,967,301.2,11.354,29.8,0
04/05/2023,05:30,37.5402,137.3053,0,0,14.4,317500,967,300.1,11.326,30.6,0
04/05/2023,05:45,37.5402,137.3053,0,0,14.38,312697,966,298.8,11.293,31.9,0
04/05/2023,06:00,37.5402,137.3053,0,0,14.35,307576,966,297.5,11.254,33.2,0
04/05/2023,06:20,37.5402,137.3053,0,0,14.3,302266,965,296.2,11.209,33.7,0
04/05/2023,06:30,37.5402,137.3053,0,0,14.22,296876,965,294.9,11.156,33.9,0
04/05/2023,06:45,37.5402,137.3053,0,0,14.1,291500,965,293.7,11.096,33.7,0
04/05/2023,07:00,37.5402,137.3053,0,0,13.92,286211,964,292.6,11.026,33.1,0
04/05/2023,07:20,37.5402,137.3053,0,0,13.67,281079,964,291.7,10.946,32.2,0
04/05/2023,07:30,37.5402,137.3053,0,0,13.34,276165,964,291.1,10.855,31.4,0
04/05/2023,07:45,37.5402,137.3053,0,0,12.94,271530,964,290.6,10.753,31.3,0
04/05/2023,08:00,37.5402,137.3053,0,0,12.46,267230,964,290.5,10.64,31.3,0
04/05/2023,08:20,37.5402,137.3053,0,0,11.9,263329,964,290.6,10.518,30.9,0
04/05/2023,08:30,37.5402,137.3053,0,0,11.29,259903,964,291.1,10.388,32,0
04/05/2023,08:45,37.5402,137.3053,0,0,10.61,257025,964,291.9,10.252,32,0
04/05/2023,09:00,37.5402,137.3053,0,0,9.89,254782,964,293,10.114,32.2,0
04/05/2023,09:20,37.5402,137.3053,0,0,9.15,253264,964,294.5,9.976,31.2,0
04/05/2023,09:30,37.5402,137.3053,0,0,8.4,252559,964,296.3,9.841,32,0
04/05/2023,09:45,37.5402,137.3053,0,0,7.66,252763,964,298.5,9.714,32.9,0
04/05/2023,10:00,37.5402,137.3053,0,0,6.97,253959,963,300.9,9.595,33.1,0
04/05/2023,10:20,37.5402,137.3053,0,0,6.31,256221,963,303.6,9.489,34.7,0
04/05/2023,10:30,37.5402,137.3053,0,0,5.72,259594,962,306.5,9.396,33.9,0
04/05/2023,10:45,37.5402,137.3053,0,0,5.16,264099,961,309.7,9.317,34.8,0
04/05/2023,11:00,37.5402,137.3053,0,0,4.75,269711,960,313,9.251,37.1,0
04/05/2023,11:20,37.5402,137.3053,0,0,4.36,276357,959,316.5,9.197,36.6,0
04/05/2023,11:30,37.5402,137.3053,0,0,4.01,283911,958,320.1,9.154,36.4,0
04/05/2023,11:45,37.5402,137.3053,0,0,3.7,292191,956,323.7,9.119,35.7,0
04/05/2023,12:00,37.5402,137.3053,0,0,3.41,300962,955,327.3,9.088,35.7,0
04/05/2023,12:20,37.5402,137.3053,0,0,3.16,309958,953,330.9,9.06,34.7,0
04/05/2023,12:30,37.5402,137.3053,0,0,2.92,318881,952,334.5,9.031,33.8,0
04/05/2023,12:45,37.5402,137.3053,0,0,2.7,327429,950,337.9,8.999,34.9,0
04/05/2023,13:00,37.5402,137.3053,0,0,2.5,335317,949,341.2,8.963,33.9,0
04/05/2023,13:20,37.5402,137.3053,0,0,2.31,342289,948,344.2,8.92,33.4,0
04/05/2023,13:30,37.5402,137.3053,0,0,2.13,348127,947,347.1,8.872,31.3,0
04/05/2023,13:45,37.5402,137.3053,0,0,1.96,352668,947,349.6,8.816,29.1,0
04/05/2023,14:00,37.5402,137.3053,0,0,1.81,355791,946,351.9,8.755,26.9,0
04/05/2023,14:20,37.5402,137.3053,0,0,1.67,357415,946,353.8,8.688,25.1,0
04/05/2023,14:30,37.5402,137.3053,0,0,1.54,357490,946,355.3,8.617,24.5,0
04/05/2023,14:45,37.5402,137.3053,0,0,1.43,355986,945,356.5,8.541,23.6,0
04/05/2023,15:00,37.5402,137.3053,0,0,1.34,352505,945,357.3,8.461,22.8,0
04/05/2023,15:20,37.5402,137.3053,0,0,1.26,347297,945,357.6,8.376,22.7,0
04/05/2023,15:30,37.5402,137.3053,0,0,1.21,340454,945,357.5,8.286,21.9,0
04/05/2023,15:45,37.5402,137.3053,0,0,1.17,331983,945,357,8.189,21.5,0
04/05/2023,16:00,37.5402,137.3053,0,0,1.16,321939,945,356,8.086,22,0
04/05/2023,16:20,37.5402,137.3053,0,0,1.17,310436,945,354.5,7.974,21.7,0
04/05/2023,16:30,37.5402,137.3053,0,0,1.2,297664,945,352.7,7.856,19.9,0
04/05/2023,16:45,37.5402,137.3053,0,0,1.27,283896,945,350.4,7.731,20.2,0
04/05/2023,17:00,37.5402,137.3053,0,0,1.36,269484,945,347.6,7.601,20.1,0
04/05/2023,17:20,37.5402,137.3053,0,0,1.48,254838,946,344.6,7.471,19.9,0
04/05/2023,17:30,37.5402,137.3053,0,0,1.63,240401,947,341.1,7.344,20.2,0
04/05/2023,17:45,37.5402,137.3053,0,0,1.82,226613,948,337.3,7.227,20.3,0
04/05/2023,18:00,37.5402,137.3053,0,0,2.04,213878,949,333.3,7.126,19.1,0
04/05/2023,18:20,37.5402,137.3053,0,0,2.29,202535,950,329,7.047,19.2,0
04/05/2023,18:30,37.5402,137.3053,0,0,2.59,192829,951,324.4,6.997,18.5,0
04/05/2023,18:45,37.5402,137.3053,0,0,2.92,184912,953,319.8,6.982,18.2,0
04/05/2023,19:00,37.5402,137.3053,0,0,3.32,178842,955,315.1,7.007,18.3,0
04/05/2023,19:20,37.5402,137.3053,0,0,3.77,174579,957,310.3,7.074,17.9,0
04/05/2023,19:30,37.5402,137.3053,0,0,4.29,172008,958,305.5,7.184,17.8,0
04/05/2023,19:45,37.5402,137.3053,0,0,4.9,170953,960,300.8,7.336,16.9,0
04/05/2023,20:00,37.5402,137.3053,0,0,5.56,171191,962,296.3,7.524,16.9,0
04/05/2023,20:20,37.5402,137.3053,0,0,6.28,172474,963,291.9,7.744,17.4,0
04/05/2023,20:30,37.5402,137.3053,0,0,7.06,174551,965,287.8,7.987,16.8,0
04/05/2023,20:45,37.5402,137.3053,0,0,7.89,177177,966,284,8.246,17.4,0
04/05/2023,21:00,37.5402,137.3053,0,0,8.76,180141,967,280.5,8.51,16.6,0
04/05/2023,21:20,37.5402,137.3053,0,0,9.64,183264,968,277.5,8.77,17.3,0
04/05/2023,21:30,37.5402,137.3053,0,0,10.51,186418,969,274.8,9.019,16.4,0
04/05/2023,21:45,37.5402,137.3053,0,0,11.36,189516,970,272.6,9.249,15,0
04/05/2023,22:00,37.5402,137.3053,0,0,12.16,192521,970,270.8,9.456,14.4,0
04/05/2023,22:20,37.5402,137.3053,0,0,12.9,195445,971,269.5,9.636,14.4,0
04/05/2023,22:30,37.5402,137.3053,0,0,13.56,198326,971,268.7,9.788,13.8,0
04/05/2023,22:45,37.5402,137.3053,0,0,14.13,201242,971,268.4,9.915,14.3,0
04/05/2023,23:00,37.5402,137.3053,0,0,14.61,204293,972,268.6,10.018,15.3,0
04/05/2023,23:20,37.5402,137.3053,0,0,15,207593,972,269.2,10.101,16.7,0
04/05/2023,23:30,37.5402,137.3053,0,0,15.31,211262,972,270.2,10.171,18.7,0
04/05/2023,23:45,37.5402,137.3053,0,0,15.54,215419,973,271.6,10.232,21,0
04/05/2023,00:00,37.5402,137.3053,0,0,15.72,220175,973,273.3,10.289,21.8,0
05/05/2023,01:00,37.5402,137.3053,0,0,15.85,246418,974,283.5,10.487,24.7,0
05/05/2023,01:20,37.5402,137.3053,0,0,15.88,254671,974,286.1,10.57,26.7,0
05/05/2023,01:30,37.5402,137.3053,0,0,15.9,263418,974,288.7,10.66,28.4,0
05/05/2023,01:45,37.5402,137.3053,0,0,15.9,272479,974,291.2,10.753,29.3,0
05/05/2023,02:00,37.5402,137.3053,0,0,15.88,281630,974,293.5,10.847,31.1,0
05/05/2023,02:20,37.5402,137.3053,0,0,15.83,290608,974,295.7,10.938,31.7,0
05/05/2023,02:30,37.5402,137.3053,0,0,15.76,299152,974,297.7,11.025,33,0
05/05/2023,02:45,37.5402,137.3053,0,0,15.66,306996,973,299.5,11.103,32.8,0
05/05/2023,03:00,37.5402,137.3053,0,0,15.58,313902,973,301,11.172,33.4,0
